USA TODAY , 9 , 128.2.211.114 , 0.273052 , 0.14 , 0.043 , 0
RmZ6rtKxzdeh7l4MJ8PzxDKOe2v3gzyP , 9 , 64.129.67.114 , 0.214891 , -1 , 49.7 , 1
Washington Post , 9 , 128.2.211.114 , 1.2392 , 0.13 , 0.041 , 0
XUnhpDCzp4WXkpijJ5TKTuQXEBnOKPj0 , 9 , 67.67.4.30 , 0.190595 , -1 , 39.7 , 1
Carlos Arredondo , 9 , 64.129.67.112 , 0.297837 , 0.21 , 48.3 , 0
nKh0Q8ntG10N0Re7puYcQcyy8P8DfRdN , 9 , 216.136.82.114 , 0.188768 , -1 , 42.5 , 1
Outside Lands , 9 , None , 0.279468 , 0.18 , -1 , 0
ACwihn9h2z66e9RH4hIuEvKdPcPj08zJ , 9 , None , 0.147161 , -1 , -1 , 1
ricin , 0 , None , 0.234363 , 0.11 , -1 , 0
odEm32fN4KxHPsKqT2UYj8XsLEibSaiF , 0 , None , 0.200283 , -1 , -1 , 1
Krystle Campbell , 0 , None , 0.26142 , 0.16 , -1 , 0
2ebsSBoKYl1L2GlYGolU0q0Ab8umQdfw , 0 , 128.2.211.114 , 0.31574 , -1 , 0.043 , 1
Huffington Post , 0 , None , 0.341578 , 0.21 , -1 , 0
cz0Ffry8YyU5uHtqBYDCTtk8P8xLa0Ug , 0 , None , 0.196148 , -1 , -1 , 1
Girls Love Beyonce , 0 , None , 0.282024 , 0.16 , -1 , 0
2UDvxm0Po33bCjSvwBIcH58j1UYACDqN , 0 , None , 0.229759 , -1 , -1 , 1
BBC News , 0 , None , 0.258746 , 0.18 , -1 , 0
g775PRmGnr4PYhGyUXQpfm5xpmZprCrZ , 0 , 192.102.232.18 , 2.36403 , -1 , 19.4 , 1
Carlos Arredondo , 0 , 128.2.211.114 , 0.454441 , 0.18 , 0.042 , 0
w1ilU1wSQWPcPU8ZiIHwVCZjcY9i4T7W , 0 , None , 0.212705 , -1 , -1 , 1
Tracy McGrady , 0 , None , 0.26436 , 0.16 , -1 , 0
5AiNXaHI11BNd7zJ6lnqUjkMt2G8QUI1 , 0 , None , 0.188515 , -1 , -1 , 1
Washington Post , 0 , 64.80.255.122 , 0.247037 , 0.16 , 58.9 , 0
wVVQb3Ups65iYjXFmmgko6dkMs49sFku , 0 , None , 0.206019 , -1 , -1 , 1
Outside Lands , 0 , 192.189.247.36 , 0.255236 , 0.15 , 22.8 , 0
KMlTnKqZyEcKY9AyAvrDGD5Vh5bYalRB , 0 , 128.2.211.114 , 0.226076 , -1 , 0.036 , 1
Patton Oswalt , 0 , None , 0.439538 , 0.2 , -1 , 0
fTtRmKv9ila7iZCLJdLpaA9JxCX3HqXL , 0 , None , 0.237455 , -1 , -1 , 1
ricin , 1 , 64.233.162.80 , 0.26921 , 0.1 , -1 , 0
odEm32fN4KxHPsKqT2UYj8XsLEibSaiF , 1 , None , 0.20346 , -1 , -1 , 1
Krystle Campbell , 1 , 208.74.80.50 , 0.368398 , 0.11 , 14.8 , 0
2ebsSBoKYl1L2GlYGolU0q0Ab8umQdfw , 1 , 170.163.14.90 , 0.208545 , -1 , -1 , 1
Huffington Post , 1 , 128.2.211.114 , 0.270793 , 0.14 , 0.037 , 0
cz0Ffry8YyU5uHtqBYDCTtk8P8xLa0Ug , 1 , 170.163.14.90 , 0.174573 , -1 , -1 , 1
Girls Love Beyonce , 1 , 128.2.211.114 , 0.285298 , 0.16 , 0.034 , 0
2UDvxm0Po33bCjSvwBIcH58j1UYACDqN , 1 , None , 0.22226 , -1 , -1 , 1
BBC News , 1 , 8.0.23.138 , 0.223359 , 0.12 , -1 , 0
g775PRmGnr4PYhGyUXQpfm5xpmZprCrZ , 1 , None , 0.191856 , -1 , -1 , 1
Carlos Arredondo , 1 , 205.213.14.37 , 0.289739 , 0.16 , 30.4 , 0
w1ilU1wSQWPcPU8ZiIHwVCZjcY9i4T7W , 1 , None , 0.187023 , -1 , -1 , 1
Tracy McGrady , 1 , None , 0.268104 , 0.14 , -1 , 0
5AiNXaHI11BNd7zJ6lnqUjkMt2G8QUI1 , 1 , 128.2.211.114 , 0.186244 , -1 , 0.042 , 1
Washington Post , 1 , None , 0.341292 , 0.19 , -1 , 0
wVVQb3Ups65iYjXFmmgko6dkMs49sFku , 1 , 128.2.211.114 , 0.229652 , -1 , 0.044 , 1
Outside Lands , 1 , 208.20.6.242 , 0.297197 , 0.11 , 12.7 , 0
KMlTnKqZyEcKY9AyAvrDGD5Vh5bYalRB , 1 , None , 0.239898 , -1 , -1 , 1
Patton Oswalt , 1 , None , 0.435205 , 0.27 , -1 , 0
fTtRmKv9ila7iZCLJdLpaA9JxCX3HqXL , 1 , 128.2.211.114 , 0.796169 , -1 , 0.034 , 1
ricin , 2 , None , 0.245768 , 0.12 , -1 , 0
odEm32fN4KxHPsKqT2UYj8XsLEibSaiF , 2 , 200.0.243.10 , 0.345988 , -1 , -1 , 1
Krystle Campbell , 2 , None , 0.232231 , 0.13 , -1 , 0
2ebsSBoKYl1L2GlYGolU0q0Ab8umQdfw , 2 , None , 0.178907 , -1 , -1 , 1
Huffington Post , 2 , 206.80.192.2 , 0.217859 , 0.14 , 75.8 , 0
cz0Ffry8YyU5uHtqBYDCTtk8P8xLa0Ug , 2 , None , 0.176883 , -1 , -1 , 1
Girls Love Beyonce , 2 , 173.203.4.47 , 0.304868 , 0.22 , 26.0 , 0
2UDvxm0Po33bCjSvwBIcH58j1UYACDqN , 2 , None , 0.223375 , -1 , -1 , 1
BBC News , 2 , 170.163.14.90 , 0.207976 , 0.13 , -1 , 0
g775PRmGnr4PYhGyUXQpfm5xpmZprCrZ , 2 , None , 0.173997 , -1 , -1 , 1
Carlos Arredondo , 2 , None , 0.308744 , 0.17 , -1 , 0
w1ilU1wSQWPcPU8ZiIHwVCZjcY9i4T7W , 2 , None , 0.207462 , -1 , -1 , 1
Tracy McGrady , 2 , None , 0.329994 , 0.17 , -1 , 0
5AiNXaHI11BNd7zJ6lnqUjkMt2G8QUI1 , 2 , 192.221.163.70 , 0.194077 , -1 , -1 , 1
Washington Post , 2 , 200.69.193.230 , 0.293216 , 0.15 , -1 , 0
wVVQb3Ups65iYjXFmmgko6dkMs49sFku , 2 , 128.2.211.114 , 0.546104 , -1 , 0.045 , 1
Outside Lands , 2 , None , 0.25541 , 0.18 , -1 , 0
KMlTnKqZyEcKY9AyAvrDGD5Vh5bYalRB , 2 , 128.2.211.114 , 0.222986 , -1 , 0.048 , 1
Patton Oswalt , 2 , 200.0.243.10 , 1.02045 , 0.22 , -1 , 0
fTtRmKv9ila7iZCLJdLpaA9JxCX3HqXL , 2 , 128.2.211.114 , 0.231945 , -1 , 0.039 , 1
ricin , 3 , 74.125.178.17 , 2.267898 , 0.1 , 22.3 , 0
odEm32fN4KxHPsKqT2UYj8XsLEibSaiF , 3 , None , 0.233046 , -1 , -1 , 1
Krystle Campbell , 3 , None , 0.287644 , 0.14 , -1 , 0
2ebsSBoKYl1L2GlYGolU0q0Ab8umQdfw , 3 , None , 0.224361 , -1 , -1 , 1
Huffington Post , 3 , None , 0.28954 , 0.14 , -1 , 0
cz0Ffry8YyU5uHtqBYDCTtk8P8xLa0Ug , 3 , None , 0.190975 , -1 , -1 , 1
Girls Love Beyonce , 3 , None , 0.334127 , 0.24 , -1 , 0
2UDvxm0Po33bCjSvwBIcH58j1UYACDqN , 3 , None , 0.222475 , -1 , -1 , 1
BBC News , 3 , 67.215.95.16 , 0.285038 , 0.18 , 72.8 , 0
g775PRmGnr4PYhGyUXQpfm5xpmZprCrZ , 3 , None , 0.216207 , -1 , -1 , 1
Carlos Arredondo , 3 , None , 0.281447 , 0.19 , -1 , 0
w1ilU1wSQWPcPU8ZiIHwVCZjcY9i4T7W , 3 , 128.2.211.114 , 0.207842 , -1 , 0.041 , 1
Tracy McGrady , 3 , None , 0.290184 , 0.14 , -1 , 0
5AiNXaHI11BNd7zJ6lnqUjkMt2G8QUI1 , 3 , 209.17.152.134 , 0.213245 , -1 , -1 , 1
Washington Post , 3 , None , 0.287406 , 0.2 , -1 , 0
wVVQb3Ups65iYjXFmmgko6dkMs49sFku , 3 , 128.2.211.114 , 0.222639 , -1 , 0.036 , 1
Outside Lands , 3 , 128.2.211.114 , 0.207195 , 0.11 , 0.044 , 0
KMlTnKqZyEcKY9AyAvrDGD5Vh5bYalRB , 3 , None , 0.194214 , -1 , -1 , 1
Patton Oswalt , 3 , 202.139.1.195 , 0.280312 , 0.17 , -1 , 0
fTtRmKv9ila7iZCLJdLpaA9JxCX3HqXL , 3 , None , 0.178606 , -1 , -1 , 1
ricin , 4 , None , 0.221856 , 0.14 , -1 , 0
odEm32fN4KxHPsKqT2UYj8XsLEibSaiF , 4 , None , 0.195968 , -1 , -1 , 1
Krystle Campbell , 4 , 12.121.116.24 , 0.242766 , 0.15 , -1 , 0
